REF_AREA,Reference area,MEDICAL_TECH,Medical technology,TIME_PERIOD,OBS_VALUE
USA,United States,MAMM,Mammographs,2012,39.74
USA,United States,MAMM,Mammographs,2011,39.47
USA,United States,MAMM,Mammographs,2010,40.23
USA,United States,MAMM,Mammographs,2009,41.77
USA,United States,MAMM,Mammographs,2008,44.08
USA,United States,MAMM,Mammographs,2007,44.97
USA,United States,MAMM,Mammographs,2006,45.44
USA,United States,MAMM,Mammographs,2005,46.1
USA,United States,CT_SCAN,Computed tomography (CT) scanners,2021,42.62
USA,United States,CT_SCAN,Computed tomography (CT) scanners,2020,42.58
USA,United States,CT_SCAN,Computed tomography (CT) scanners,2019,44.92
USA,United States,CT_SCAN,Computed tomography (CT) scanners,2018,44.53
USA,United States,CT_SCAN,Computed tomography (CT) scanners,2017,42.72
USA,United States,CT_SCAN,Computed tomography (CT) scanners,2016,41.86
USA,United States,CT_SCAN,Computed tomography (CT) scanners,2015,41
USA,United States,CT_SCAN,Computed tomography (CT) scanners,2014,41.04
USA,United States,CT_SCAN,Computed tomography (CT) scanners,2013,43.49
USA,United States,CT_SCAN,Computed tomography (CT) scanners,2012,43.89
USA,United States,CT_SCAN,Computed tomography (CT) scanners,2011,40.89
USA,United States,CT_SCAN,Computed tomography (CT) scanners,2007,34.31
USA,United States,CT_SCAN,Computed tomography (CT) scanners,2006,34.02
USA,United States,CT_SCAN,Computed tomography (CT) scanners,2004,32.29
USA,United States,CT_SCAN,Computed tomography (CT) scanners,2003,29.26
USA,United States,CT_SCAN,Computed tomography (CT) scanners,2001,28.88
USA,United States,CT_SCAN,Computed tomography (CT) scanners,1999,25.09
USA,United States,CT_SCAN,Computed tomography (CT) scanners,1997,24.1
USA,United States,MRI,Magnetic resonance imaging (MRI) units,2021,37.98
USA,United States,MRI,Magnetic resonance imaging (MRI) units,2020,34.66
USA,United States,MRI,Magnetic resonance imaging (MRI) units,2019,40.43
USA,United States,MRI,Magnetic resonance imaging (MRI) units,2018,39.22
USA,United States,MRI,Magnetic resonance imaging (MRI) units,2017,37.63
USA,United States,MRI,Magnetic resonance imaging (MRI) units,2016,36.73
USA,United States,MRI,Magnetic resonance imaging (MRI) units,2015,39.02
USA,United States,MRI,Magnetic resonance imaging (MRI) units,2014,38.11
USA,United States,MRI,Magnetic resonance imaging (MRI) units,2013,35.5
BRA,Brazil,CT_SCAN,Computed tomography (CT) scanners,2013,17.62
BRA,Brazil,CT_SCAN,Computed tomography (CT) scanners,2012,16.44
BRA,Brazil,MRI,Magnetic resonance imaging (MRI) units,2012,7.26
BRA,Brazil,MRI,Magnetic resonance imaging (MRI) units,2011,6.51
BRA,Brazil,MRI,Magnetic resonance imaging (MRI) units,2010,5.78
BRA,Brazil,MRI,Magnetic resonance imaging (MRI) units,2009,5.16
BRA,Brazil,MRI,Magnetic resonance imaging (MRI) units,2008,4.33
BRA,Brazil,MRI,Magnetic resonance imaging (MRI) units,2007,3.55
BRA,Brazil,CT_SCAN,Computed tomography (CT) scanners,2011,15.32
BRA,Brazil,CT_SCAN,Computed tomography (CT) scanners,2010,15.63
BRA,Brazil,CT_SCAN,Computed tomography (CT) scanners,2009,14.47
BRA,Brazil,CT_SCAN,Computed tomography (CT) scanners,2008,12.85
BRA,Brazil,CT_SCAN,Computed tomography (CT) scanners,2007,11.68
BRA,Brazil,MRI,Magnetic resonance imaging (MRI) units,2021,14.52
BRA,Brazil,MRI,Magnetic resonance imaging (MRI) units,2020,13.75
BRA,Brazil,MRI,Magnetic resonance imaging (MRI) units,2019,13.21
BRA,Brazil,MRI,Magnetic resonance imaging (MRI) units,2018,12.36
BRA,Brazil,MRI,Magnetic resonance imaging (MRI) units,2017,11.55
BRA,Brazil,MRI,Magnetic resonance imaging (MRI) units,2016,10.38
BRA,Brazil,MRI,Magnetic resonance imaging (MRI) units,2015,9.9
BRA,Brazil,MRI,Magnetic resonance imaging (MRI) units,2014,9.15
BRA,Brazil,MRI,Magnetic resonance imaging (MRI) units,2013,8.23
BRA,Brazil,CT_SCAN,Computed tomography (CT) scanners,2021,27.99
BRA,Brazil,CT_SCAN,Computed tomography (CT) scanners,2020,25.92
BRA,Brazil,CT_SCAN,Computed tomography (CT) scanners,2019,24.58
BRA,Brazil,CT_SCAN,Computed tomography (CT) scanners,2018,23.09
BRA,Brazil,CT_SCAN,Computed tomography (CT) scanners,2017,21.76
BRA,Brazil,CT_SCAN,Computed tomography (CT) scanners,2016,20.31
BRA,Brazil,CT_SCAN,Computed tomography (CT) scanners,2015,19.64
BGR,Bulgaria,MAMM,Mammographs,2021,32.13
BGR,Bulgaria,MAMM,Mammographs,2020,30.86
BGR,Bulgaria,PET_SCAN,Positron emission tomography (PET) scanners,2016,0.84
BGR,Bulgaria,PET_SCAN,Positron emission tomography (PET) scanners,2015,0.42
BGR,Bulgaria,PET_SCAN,Positron emission tomography (PET) scanners,2014,0.28
BGR,Bulgaria,PET_SCAN,Positron emission tomography (PET) scanners,2013,0.41
BGR,Bulgaria,PET_SCAN,Positron emission tomography (PET) scanners,2012,0.27
BGR,Bulgaria,PET_SCAN,Positron emission tomography (PET) scanners,2011,0.27
BGR,Bulgaria,GAMMA,Gamma cameras,2013,2.75
BGR,Bulgaria,GAMMA,Gamma cameras,2012,2.74
BGR,Bulgaria,GAMMA,Gamma cameras,2011,2.59
BGR,Bulgaria,GAMMA,Gamma cameras,2010,2.7
BGR,Bulgaria,GAMMA,Gamma cameras,2008,3.34
BGR,Bulgaria,GAMMA,Gamma cameras,2007,3.31
BGR,Bulgaria,GAMMA,Gamma cameras,2006,3.55
BGR,Bulgaria,GAMMA,Gamma cameras,2005,3.66
BGR,Bulgaria,PET_SCAN,Positron emission tomography (PET) scanners,2022,1.35
BGR,Bulgaria,PET_SCAN,Positron emission tomography (PET) scanners,2021,1.16
BGR,Bulgaria,PET_SCAN,Positron emission tomography (PET) scanners,2020,1.15
BGR,Bulgaria,PET_SCAN,Positron emission tomography (PET) scanners,2019,1.15
BGR,Bulgaria,PET_SCAN,Positron emission tomography (PET) scanners,2018,1.14
BGR,Bulgaria,PET_SCAN,Positron emission tomography (PET) scanners,2017,0.99
BGR,Bulgaria,MAMM,Mammographs,2019,30.39
BGR,Bulgaria,MAMM,Mammographs,2018,30.89
BGR,Bulgaria,MAMM,Mammographs,2017,30.95
BGR,Bulgaria,MAMM,Mammographs,2016,30.44
BGR,Bulgaria,MAMM,Mammographs,2015,29.67
BGR,Bulgaria,MAMM,Mammographs,2014,28.24
BGR,Bulgaria,MAMM,Mammographs,2013,27.12
BGR,Bulgaria,MAMM,Mammographs,2012,26.83
BGR,Bulgaria,MAMM,Mammographs,2011,20.55
BGR,Bulgaria,RT,Radiation therapy equipment,2022,10.84
BGR,Bulgaria,RT,Radiation therapy equipment,2021,10.9
BGR,Bulgaria,RT,Radiation therapy equipment,2020,9.95
BGR,Bulgaria,RT,Radiation therapy equipment,2019,9.89
BGR,Bulgaria,RT,Radiation therapy equipment,2018,9.68
BGR,Bulgaria,RT,Radiation therapy equipment,2017,9.47
BGR,Bulgaria,RT,Radiation therapy equipment,2016,8.84
BGR,Bulgaria,RT,Radiation therapy equipment,2015,8.36
BGR,Bulgaria,RT,Radiation therapy equipment,2014,7.2
BGR,Bulgaria,RT,Radiation therapy equipment,2013,5.09
BGR,Bulgaria,RT,Radiation therapy equipment,2012,4.93
BGR,Bulgaria,RT,Radiation therapy equipment,2011,5.85
BGR,Bulgaria,GAMMA,Gamma cameras,2022,3.46
BGR,Bulgaria,GAMMA,Gamma cameras,2021,3.05
BGR,Bulgaria,GAMMA,Gamma cameras,2020,3.17
BGR,Bulgaria,GAMMA,Gamma cameras,2019,2.87
BGR,Bulgaria,GAMMA,Gamma cameras,2018,3.13
BGR,Bulgaria,GAMMA,Gamma cameras,2017,2.83
BGR,Bulgaria,GAMMA,Gamma cameras,2016,3.23
BGR,Bulgaria,GAMMA,Gamma cameras,2015,3.34
BGR,Bulgaria,GAMMA,Gamma cameras,2014,3.74
BGR,Bulgaria,CT_SCAN,Computed tomography (CT) scanners,2022,47.42
BGR,Bulgaria,CT_SCAN,Computed tomography (CT) scanners,2021,40.27
BGR,Bulgaria,CT_SCAN,Computed tomography (CT) scanners,2020,40.52
BGR,Bulgaria,CT_SCAN,Computed tomography (CT) scanners,2019,39.42
BGR,Bulgaria,CT_SCAN,Computed tomography (CT) scanners,2018,38.86
BGR,Bulgaria,CT_SCAN,Computed tomography (CT) scanners,2017,35.75
BGR,Bulgaria,CT_SCAN,Computed tomography (CT) scanners,2016,34.65
BGR,Bulgaria,CT_SCAN,Computed tomography (CT) scanners,2015,33.57
BGR,Bulgaria,CT_SCAN,Computed tomography (CT) scanners,2014,34.19
BGR,Bulgaria,CT_SCAN,Computed tomography (CT) scanners,2013,34.27
BGR,Bulgaria,CT_SCAN,Computed tomography (CT) scanners,2012,32.17
BGR,Bulgaria,CT_SCAN,Computed tomography (CT) scanners,2011,29.26
BGR,Bulgaria,CT_SCAN,Computed tomography (CT) scanners,2010,30.29
BGR,Bulgaria,CT_SCAN,Computed tomography (CT) scanners,2009,27.27
BGR,Bulgaria,CT_SCAN,Computed tomography (CT) scanners,2008,22.82
BGR,Bulgaria,CT_SCAN,Computed tomography (CT) scanners,2007,19.35
BGR,Bulgaria,CT_SCAN,Computed tomography (CT) scanners,2006,17.63
BGR,Bulgaria,CT_SCAN,Computed tomography (CT) scanners,2005,15.8
BGR,Bulgaria,MRI,Magnetic resonance imaging (MRI) units,2022,11.89
BGR,Bulgaria,MRI,Magnetic resonance imaging (MRI) units,2021,11.49
BGR,Bulgaria,MRI,Magnetic resonance imaging (MRI) units,2020,11.54
BGR,Bulgaria,MRI,Magnetic resonance imaging (MRI) units,2019,11.32
BGR,Bulgaria,MRI,Magnetic resonance imaging (MRI) units,2018,10.39
BGR,Bulgaria,MRI,Magnetic resonance imaging (MRI) units,2017,9.89
BGR,Bulgaria,MRI,Magnetic resonance imaging (MRI) units,2016,7.86
BGR,Bulgaria,MRI,Magnetic resonance imaging (MRI) units,2015,7.11
BGR,Bulgaria,MRI,Magnetic resonance imaging (MRI) units,2014,7.06
BGR,Bulgaria,MRI,Magnetic resonance imaging (MRI) units,2013,7.3
BGR,Bulgaria,MRI,Magnetic resonance imaging (MRI) units,2012,7.39
BGR,Bulgaria,MRI,Magnetic resonance imaging (MRI) units,2011,6.26
BGR,Bulgaria,MRI,Magnetic resonance imaging (MRI) units,2010,4.19
BGR,Bulgaria,MRI,Magnetic resonance imaging (MRI) units,2009,4.03
BGR,Bulgaria,MRI,Magnetic resonance imaging (MRI) units,2008,3.2
BGR,Bulgaria,MRI,Magnetic resonance imaging (MRI) units,2007,3.18
BGR,Bulgaria,MRI,Magnetic resonance imaging (MRI) units,2006,3.16
BGR,Bulgaria,MRI,Magnetic resonance imaging (MRI) units,2005,2.74
HRV,Croatia,GAMMA,Gamma cameras,2022,7.27
HRV,Croatia,GAMMA,Gamma cameras,2021,6.44
HRV,Croatia,MAMM,Mammographs,2015,31.87
HRV,Croatia,MAMM,Mammographs,2014,28.79
HRV,Croatia,MAMM,Mammographs,2013,29.84
HRV,Croatia,MAMM,Mammographs,2012,29.76
HRV,Croatia,MAMM,Mammographs,2010,34.46
HRV,Croatia,MAMM,Mammographs,2008,28.77
HRV,Croatia,CT_SCAN,Computed tomography (CT) scanners,2016,17.73
HRV,Croatia,CT_SCAN,Computed tomography (CT) scanners,2015,15.22
HRV,Croatia,CT_SCAN,Computed tomography (CT) scanners,2014,15.1
HRV,Croatia,CT_SCAN,Computed tomography (CT) scanners,2013,16.21
HRV,Croatia,CT_SCAN,Computed tomography (CT) scanners,2012,15.7
HRV,Croatia,CT_SCAN,Computed tomography (CT) scanners,2010,16.3
HRV,Croatia,CT_SCAN,Computed tomography (CT) scanners,2008,14.85
HRV,Croatia,MAMM,Mammographs,2022,31.4
HRV,Croatia,MAMM,Mammographs,2021,33.51
HRV,Croatia,MAMM,Mammographs,2020,33.84
HRV,Croatia,MAMM,Mammographs,2019,34.19
HRV,Croatia,MAMM,Mammographs,2018,34.25
HRV,Croatia,MAMM,Mammographs,2017,34.18
HRV,Croatia,MAMM,Mammographs,2016,31.86
HRV,Croatia,GAMMA,Gamma cameras,2020,6.18
HRV,Croatia,GAMMA,Gamma cameras,2019,6.64
HRV,Croatia,GAMMA,Gamma cameras,2018,6.36
HRV,Croatia,GAMMA,Gamma cameras,2017,7.03
HRV,Croatia,GAMMA,Gamma cameras,2016,7.91
HRV,Croatia,GAMMA,Gamma cameras,2015,7.85
HRV,Croatia,GAMMA,Gamma cameras,2014,7.55
HRV,Croatia,GAMMA,Gamma cameras,2013,6.81
HRV,Croatia,GAMMA,Gamma cameras,2012,6.33
HRV,Croatia,GAMMA,Gamma cameras,2010,5.36
HRV,Croatia,GAMMA,Gamma cameras,2008,6.03
HRV,Croatia,MRI,Magnetic resonance imaging (MRI) units,2022,17.38
HRV,Croatia,MRI,Magnetic resonance imaging (MRI) units,2021,16.76
HRV,Croatia,MRI,Magnetic resonance imaging (MRI) units,2020,15.32
HRV,Croatia,MRI,Magnetic resonance imaging (MRI) units,2019,12.55
HRV,Croatia,MRI,Magnetic resonance imaging (MRI) units,2018,12.48
HRV,Croatia,MRI,Magnetic resonance imaging (MRI) units,2017,11.39
HRV,Croatia,MRI,Magnetic resonance imaging (MRI) units,2016,10.78
HRV,Croatia,MRI,Magnetic resonance imaging (MRI) units,2015,10.94
HRV,Croatia,MRI,Magnetic resonance imaging (MRI) units,2014,10.38
HRV,Croatia,MRI,Magnetic resonance imaging (MRI) units,2013,10.57
HRV,Croatia,MRI,Magnetic resonance imaging (MRI) units,2012,9.84
HRV,Croatia,MRI,Magnetic resonance imaging (MRI) units,2010,7.45
HRV,Croatia,MRI,Magnetic resonance imaging (MRI) units,2008,7.19
HRV,Croatia,CT_SCAN,Computed tomography (CT) scanners,2022,22.31
HRV,Croatia,CT_SCAN,Computed tomography (CT) scanners,2021,22.94
HRV,Croatia,CT_SCAN,Computed tomography (CT) scanners,2020,22.23
HRV,Croatia,CT_SCAN,Computed tomography (CT) scanners,2019,19.93
HRV,Croatia,CT_SCAN,Computed tomography (CT) scanners,2018,19.57
HRV,Croatia,CT_SCAN,Computed tomography (CT) scanners,2017,18.18
HRV,Croatia,PET_SCAN,Positron emission tomography (PET) scanners,2022,1.3
HRV,Croatia,PET_SCAN,Positron emission tomography (PET) scanners,2021,1.29
HRV,Croatia,PET_SCAN,Positron emission tomography (PET) scanners,2020,1.24
HRV,Croatia,PET_SCAN,Positron emission tomography (PET) scanners,2019,1.23
HRV,Croatia,PET_SCAN,Positron emission tomography (PET) scanners,2018,1.22
HRV,Croatia,PET_SCAN,Positron emission tomography (PET) scanners,2017,1.21
HRV,Croatia,PET_SCAN,Positron emission tomography (PET) scanners,2016,1.2
HRV,Croatia,PET_SCAN,Positron emission tomography (PET) scanners,2015,1.19
HRV,Croatia,PET_SCAN,Positron emission tomography (PET) scanners,2014,1.18
HRV,Croatia,PET_SCAN,Positron emission tomography (PET) scanners,2013,1.17
HRV,Croatia,PET_SCAN,Positron emission tomography (PET) scanners,2012,1.17
HRV,Croatia,PET_SCAN,Positron emission tomography (PET) scanners,2010,0.7
HRV,Croatia,PET_SCAN,Positron emission tomography (PET) scanners,2008,0.46
HRV,Croatia,RT,Radiation therapy equipment,2022,7.78
HRV,Croatia,RT,Radiation therapy equipment,2021,6.44
HRV,Croatia,RT,Radiation therapy equipment,2020,6.42
HRV,Croatia,RT,Radiation therapy equipment,2019,5.9
HRV,Croatia,RT,Radiation therapy equipment,2018,5.63
HRV,Croatia,RT,Radiation therapy equipment,2017,5.58
HRV,Croatia,RT,Radiation therapy equipment,2016,9.82
HRV,Croatia,RT,Radiation therapy equipment,2015,8.09
HRV,Croatia,RT,Radiation therapy equipment,2014,6.37
HRV,Croatia,RT,Radiation therapy equipment,2013,6.58
HRV,Croatia,RT,Radiation therapy equipment,2012,4.45
HRV,Croatia,RT,Radiation therapy equipment,2010,2.33
ROU,Romania,GAMMA,Gamma cameras,2011,1.84
ROU,Romania,GAMMA,Gamma cameras,2010,1.93
ROU,Romania,PET_SCAN,Positron emission tomography (PET) scanners,2012,0.15
ROU,Romania,PET_SCAN,Positron emission tomography (PET) scanners,2011,0.1
ROU,Romania,PET_SCAN,Positron emission tomography (PET) scanners,2010,0.1
ROU,Romania,PET_SCAN,Positron emission tomography (PET) scanners,2009,0.1
ROU,Romania,PET_SCAN,Positron emission tomography (PET) scanners,2008,0.15
ROU,Romania,PET_SCAN,Positron emission tomography (PET) scanners,2007,0.1
ROU,Romania,RT,Radiation therapy equipment,2010,4.59
ROU,Romania,RT,Radiation therapy equipment,2009,4.96
ROU,Romania,RT,Radiation therapy equipment,2008,6.33
ROU,Romania,RT,Radiation therapy equipment,2007,5.22
ROU,Romania,PET_SCAN,Positron emission tomography (PET) scanners,2022,0.84
ROU,Romania,PET_SCAN,Positron emission tomography (PET) scanners,2021,0.78
ROU,Romania,PET_SCAN,Positron emission tomography (PET) scanners,2020,0.73
ROU,Romania,PET_SCAN,Positron emission tomography (PET) scanners,2019,0.52
ROU,Romania,PET_SCAN,Positron emission tomography (PET) scanners,2018,0.41
ROU,Romania,PET_SCAN,Positron emission tomography (PET) scanners,2017,0.41
ROU,Romania,PET_SCAN,Positron emission tomography (PET) scanners,2016,0.46
ROU,Romania,PET_SCAN,Positron emission tomography (PET) scanners,2015,0.25
ROU,Romania,PET_SCAN,Positron emission tomography (PET) scanners,2014,0.25
ROU,Romania,PET_SCAN,Positron emission tomography (PET) scanners,2013,0.25
ROU,Romania,GAMMA,Gamma cameras,2009,1.47
ROU,Romania,GAMMA,Gamma cameras,2008,1.41
ROU,Romania,GAMMA,Gamma cameras,2007,1.34
ROU,Romania,MAMM,Mammographs,2022,10.64
ROU,Romania,MAMM,Mammographs,2021,9.05
ROU,Romania,MAMM,Mammographs,2020,8.87
ROU,Romania,MAMM,Mammographs,2019,8.46
ROU,Romania,MAMM,Mammographs,2018,8.37
ROU,Romania,MAMM,Mammographs,2017,8.12
ROU,Romania,MAMM,Mammographs,2016,7.61
ROU,Romania,MAMM,Mammographs,2015,7.72
ROU,Romania,MAMM,Mammographs,2014,7.53
ROU,Romania,MAMM,Mammographs,2013,6.8
ROU,Romania,MAMM,Mammographs,2012,6.73
ROU,Romania,MAMM,Mammographs,2011,5.76
ROU,Romania,MAMM,Mammographs,2010,4.59
ROU,Romania,MAMM,Mammographs,2009,3.49
ROU,Romania,MAMM,Mammographs,2008,2.29
ROU,Romania,RT,Radiation therapy equipment,2022,4.95
ROU,Romania,RT,Radiation therapy equipment,2021,4.55
ROU,Romania,RT,Radiation therapy equipment,2020,3.94
ROU,Romania,RT,Radiation therapy equipment,2019,3.87
ROU,Romania,RT,Radiation therapy equipment,2018,3.9
ROU,Romania,RT,Radiation therapy equipment,2017,4.29
ROU,Romania,RT,Radiation therapy equipment,2016,3.91
ROU,Romania,RT,Radiation therapy equipment,2015,3.68
ROU,Romania,RT,Radiation therapy equipment,2014,3.56
ROU,Romania,RT,Radiation therapy equipment,2013,3.9
ROU,Romania,RT,Radiation therapy equipment,2012,4.29
ROU,Romania,RT,Radiation therapy equipment,2011,4.57
ROU,Romania,CT_SCAN,Computed tomography (CT) scanners,2022,24.28
ROU,Romania,CT_SCAN,Computed tomography (CT) scanners,2021,20.86
ROU,Romania,CT_SCAN,Computed tomography (CT) scanners,2020,19.1
ROU,Romania,CT_SCAN,Computed tomography (CT) scanners,2019,17.5
ROU,Romania,CT_SCAN,Computed tomography (CT) scanners,2018,15.86
ROU,Romania,CT_SCAN,Computed tomography (CT) scanners,2017,13.98
ROU,Romania,CT_SCAN,Computed tomography (CT) scanners,2016,12.64
ROU,Romania,CT_SCAN,Computed tomography (CT) scanners,2015,11.75
ROU,Romania,CT_SCAN,Computed tomography (CT) scanners,2014,10.75
ROU,Romania,CT_SCAN,Computed tomography (CT) scanners,2013,9.71
ROU,Romania,CT_SCAN,Computed tomography (CT) scanners,2012,9.17
ROU,Romania,CT_SCAN,Computed tomography (CT) scanners,2011,7.79
ROU,Romania,CT_SCAN,Computed tomography (CT) scanners,2010,6.12
ROU,Romania,CT_SCAN,Computed tomography (CT) scanners,2009,5.11
ROU,Romania,CT_SCAN,Computed tomography (CT) scanners,2008,4.19
ROU,Romania,CT_SCAN,Computed tomography (CT) scanners,2007,3.45
ROU,Romania,MRI,Magnetic resonance imaging (MRI) units,2022,14.91
ROU,Romania,MRI,Magnetic resonance imaging (MRI) units,2021,12.86
ROU,Romania,MRI,Magnetic resonance imaging (MRI) units,2020,11.78
ROU,Romania,MRI,Magnetic resonance imaging (MRI) units,2019,10.63
ROU,Romania,MRI,Magnetic resonance imaging (MRI) units,2018,8.98
ROU,Romania,MRI,Magnetic resonance imaging (MRI) units,2017,7.15
ROU,Romania,MRI,Magnetic resonance imaging (MRI) units,2016,5.89
ROU,Romania,MRI,Magnetic resonance imaging (MRI) units,2015,5.4
ROU,Romania,MRI,Magnetic resonance imaging (MRI) units,2014,4.72
ROU,Romania,MRI,Magnetic resonance imaging (MRI) units,2013,4.35
ROU,Romania,MRI,Magnetic resonance imaging (MRI) units,2012,3.84
ROU,Romania,MRI,Magnetic resonance imaging (MRI) units,2011,3.28
ROU,Romania,MRI,Magnetic resonance imaging (MRI) units,2010,2.52
ROU,Romania,MRI,Magnetic resonance imaging (MRI) units,2009,2.01
ROU,Romania,MRI,Magnetic resonance imaging (MRI) units,2008,1.41
ROU,Romania,MRI,Magnetic resonance imaging (MRI) units,2007,1.15
ROU,Romania,GAMMA,Gamma cameras,2022,3
ROU,Romania,GAMMA,Gamma cameras,2021,2.82
ROU,Romania,GAMMA,Gamma cameras,2020,2.8
ROU,Romania,GAMMA,Gamma cameras,2019,2.58
ROU,Romania,GAMMA,Gamma cameras,2018,2.46
ROU,Romania,GAMMA,Gamma cameras,2017,2.3
ROU,Romania,GAMMA,Gamma cameras,2016,2.39
ROU,Romania,GAMMA,Gamma cameras,2015,2.22
ROU,Romania,GAMMA,Gamma cameras,2014,2.21
ROU,Romania,GAMMA,Gamma cameras,2013,2.25
AUS,Australia,MRI,Magnetic resonance imaging (MRI) units,1999,6.01
AUT,Austria,CT_SCAN,Computed tomography (CT) scanners,1997,25.23
BEL,Belgium,MAMM,Mammographs,2016,36.92
CAN,Canada,CT_SCAN,Computed tomography (CT) scanners,2006,12.04
CHL,Chile,CT_SCAN,Computed tomography (CT) scanners,2012,11.18
COL,Colombia,MRI,Magnetic resonance imaging (MRI) units,2016,0.23
CZE,Czechia,MAMM,Mammographs,2021,11.14
DNK,Denmark,PET_SCAN,Positron emission tomography (PET) scanners,2019,8.26
EST,Estonia,PET_SCAN,Positron emission tomography (PET) scanners,2005,0
FIN,Finland,PET_SCAN,Positron emission tomography (PET) scanners,2001,0.39
FRA,France,CT_SCAN,Computed tomography (CT) scanners,2001,7.37
DEU,Germany,CT_SCAN,Computed tomography (CT) scanners,2022,36.25
GRC,Greece,MRI,Magnetic resonance imaging (MRI) units,2022,37.54
HUN,Hungary,MRI,Magnetic resonance imaging (MRI) units,1997,1.36
ISL,Iceland,CT_SCAN,Computed tomography (CT) scanners,1980,0
IRL,Ireland,GAMMA,Gamma cameras,2022,5.69
ISR,Israel,MAMM,Mammographs,2018,10.81
ITA,Italy,MRI,Magnetic resonance imaging (MRI) units,2004,14.06
JPN,Japan,CT_SCAN,Computed tomography (CT) scanners,2020,115.7
