REF_AREA,Reference area,MEASURE,Measure,TIME_PERIOD,OBS_VALUE
CAN,Canada,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2012,201.8
CAN,Canada,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2011,203.9
CAN,Canada,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2010,204.1
CAN,Canada,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2009,210.5
CAN,Canada,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2007,227.2
CAN,Canada,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2021,173.6
CAN,Canada,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2020,167.7
CAN,Canada,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2019,195.1
CAN,Canada,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2018,200.8
FIN,Finland,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2007,484.4
FIN,Finland,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2006,488.4
FIN,Finland,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2021,327.2
FIN,Finland,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2005,485.1
FIN,Finland,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2004,512.7
FIN,Finland,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2003,469.9
FIN,Finland,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2002,457.5
FIN,Finland,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2001,475.2
FIN,Finland,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2000,480.1
FIN,Finland,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2020,347.5
FIN,Finland,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2019,369.6
FIN,Finland,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2018,359.7
FIN,Finland,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2017,391.4
FIN,Finland,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2016,364.1
FIN,Finland,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2015,427.1
FIN,Finland,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2014,428
FIN,Finland,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2013,411.6
FIN,Finland,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2012,434.8
FIN,Finland,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2011,442.8
FIN,Finland,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2010,454.8
FIN,Finland,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2009,456.5
DNK,Denmark,ADMRHYPT,Hypertension hospital admission,2013,74.9
DNK,Denmark,ADMRHYPT,Hypertension hospital admission,2012,79.7
DNK,Denmark,ADMRHYPT,Hypertension hospital admission,2011,86.7
DNK,Denmark,ADMRHYPT,Hypertension hospital admission,2010,92.9
DNK,Denmark,ADMRHYPT,Hypertension hospital admission,2009,94
DNK,Denmark,ADMRHYPT,Hypertension hospital admission,2008,95.3
DNK,Denmark,ADMRHYPT,Hypertension hospital admission,2007,102.7
DNK,Denmark,ADMRHYPT,Hypertension hospital admission,2006,103.9
DNK,Denmark,ADMRHYPT,Hypertension hospital admission,2005,101.4
DNK,Denmark,ADMRHYPT,Hypertension hospital admission,2021,41.2
DNK,Denmark,ADMRHYPT,Hypertension hospital admission,2020,46.4
DNK,Denmark,ADMRHYPT,Hypertension hospital admission,2019,53.8
DNK,Denmark,ADMRHYPT,Hypertension hospital admission,2018,52.3
DNK,Denmark,ADMRHYPT,Hypertension hospital admission,2017,56.6
DNK,Denmark,ADMRHYPT,Hypertension hospital admission,2016,59.1
DNK,Denmark,ADMRHYPT,Hypertension hospital admission,2015,62.7
SVK,Slovak Republic,ADMRDBUC,Diabetes hospital admission,2020,188.1
SVK,Slovak Republic,ADMRDBUC,Diabetes hospital admission,2019,213.6
SVK,Slovak Republic,ADMRDBUC,Diabetes hospital admission,2018,224.3
SVK,Slovak Republic,ADMRDBUC,Diabetes hospital admission,2017,229
SVK,Slovak Republic,ADMRDBUC,Diabetes hospital admission,2016,215.5
SVK,Slovak Republic,ADMRDBUC,Diabetes hospital admission,2015,212.9
SVK,Slovak Republic,ADMRDBUC,Diabetes hospital admission,2014,225.2
SVK,Slovak Republic,ADMRDBUC,Diabetes hospital admission,2013,226
SVK,Slovak Republic,ADMRDBUC,Diabetes hospital admission,2012,235.8
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2006,230.9
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2022,148.5
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2021,155.5
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2005,233.3
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2004,246.2
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2003,259.2
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2002,275.8
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2001,274.4
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2000,243.9
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2020,151.6
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2019,157.8
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2018,160.9
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2017,162
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2016,158
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2015,162
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2014,164.3
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2013,171.4
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2012,172.8
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2011,168.5
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2010,191.4
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2009,196.6
IRL,Ireland,ADMRCHFL,Congestive heart failure hospital admission,2008,212.5
NLD,Netherlands,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2016,4.7
NLD,Netherlands,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2015,4.3
NLD,Netherlands,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2014,3.9
NLD,Netherlands,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2011,5
NLD,Netherlands,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2010,5.4
NLD,Netherlands,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2009,5
NLD,Netherlands,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2008,5.1
NLD,Netherlands,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2007,4.5
NLD,Netherlands,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2006,5.2
NLD,Netherlands,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2021,5.5
NLD,Netherlands,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2020,5.4
NLD,Netherlands,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2019,5.4
NLD,Netherlands,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2018,5.6
ITA,Italy,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2018,3.3
ITA,Italy,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2017,4
ITA,Italy,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2016,3.5
ITA,Italy,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2021,2.9
ITA,Italy,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2020,2.9
DEU,Germany,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2009,676.4
DEU,Germany,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2007,642.2
DEU,Germany,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2005,615.7
DEU,Germany,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2021,565.9
DEU,Germany,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2019,693.1
DEU,Germany,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2017,694.6
DEU,Germany,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2015,709.9
DEU,Germany,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2013,700.1
CHE,Switzerland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2014,2.8
CHE,Switzerland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2013,3.4
CHE,Switzerland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2012,3.5
CHE,Switzerland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2011,3.4
CHE,Switzerland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2010,3.8
CHE,Switzerland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2009,3.8
CHE,Switzerland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2008,3.7
CHE,Switzerland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2007,3.7
CHE,Switzerland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2006,3.7
CHE,Switzerland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2021,3.6
CHE,Switzerland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2020,3.5
CHE,Switzerland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2019,3.3
CHE,Switzerland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2018,3.5
CHE,Switzerland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2017,3.9
CHE,Switzerland,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,2016,3.4
GBR,United Kingdom,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2014,116.1
GBR,United Kingdom,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2013,127.3
GBR,United Kingdom,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2012,122.7
GBR,United Kingdom,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2011,121.8
GBR,United Kingdom,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2010,140.8
GBR,United Kingdom,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2009,142.4
GBR,United Kingdom,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2008,143.2
GBR,United Kingdom,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2007,144.7
GBR,United Kingdom,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2006,146.5
GBR,United Kingdom,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2021,134
GBR,United Kingdom,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2020,116.9
GBR,United Kingdom,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2019,134.8
GBR,United Kingdom,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2018,127.8
GBR,United Kingdom,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2017,122.8
GBR,United Kingdom,CHHYCOMP,Congestive heart failure and hypertension hospital admission,2016,120.4
SVK,Slovak Republic,ADMRHYPT,Hypertension hospital admission,2011,397.4
SVK,Slovak Republic,ADMRHYPT,Hypertension hospital admission,2010,417.6
SVK,Slovak Republic,ADMRHYPT,Hypertension hospital admission,2009,421.7
SVK,Slovak Republic,ADMRHYPT,Hypertension hospital admission,2021,101.8
SVK,Slovak Republic,ADMRHYPT,Hypertension hospital admission,2020,155.3
SVK,Slovak Republic,ADMRHYPT,Hypertension hospital admission,2019,225.4
SVK,Slovak Republic,ADMRHYPT,Hypertension hospital admission,2018,254.6
SVK,Slovak Republic,ADMRHYPT,Hypertension hospital admission,2017,307.5
SVK,Slovak Republic,ADMRHYPT,Hypertension hospital admission,2016,348.8
SVK,Slovak Republic,ADMRHYPT,Hypertension hospital admission,2015,371.8
SVK,Slovak Republic,ADMRHYPT,Hypertension hospital admission,2014,417
SVK,Slovak Republic,ADMRHYPT,Hypertension hospital admission,2013,403
GBR,United Kingdom,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2008,356.2
GBR,United Kingdom,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2007,330.6
GBR,United Kingdom,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2006,349.3
GBR,United Kingdom,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2021,210.5
GBR,United Kingdom,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2020,158
GBR,United Kingdom,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2019,314
GBR,United Kingdom,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2018,315.7
GBR,United Kingdom,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2017,296.8
GBR,United Kingdom,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2016,301.4
GBR,United Kingdom,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2015,319.8
GBR,United Kingdom,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2014,323
GBR,United Kingdom,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2013,318.6
GBR,United Kingdom,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2012,330.6
GBR,United Kingdom,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2011,313
GBR,United Kingdom,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2010,336.8
HRV,Croatia,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2020,31.8
HRV,Croatia,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2019,61.7
HRV,Croatia,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,2018,67.4
ITA,Italy,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2009,127.7
ITA,Italy,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2008,141.9
ITA,Italy,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2007,156.7
ITA,Italy,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2006,168.3
ITA,Italy,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2005,201.7
ITA,Italy,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2004,201.7
ITA,Italy,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2003,221.8
ITA,Italy,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2002,224.8
ITA,Italy,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2001,235.1
ITA,Italy,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2021,18.1
ITA,Italy,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2020,19.7
ITA,Italy,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2019,41.9
ITA,Italy,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2018,40.8
ITA,Italy,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2017,58.6
ITA,Italy,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2016,52.2
ITA,Italy,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2015,58.8
ITA,Italy,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2014,63.9
ITA,Italy,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2013,72.4
ITA,Italy,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2012,87.3
ITA,Italy,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,2011,96.9
NOR,Norway,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2016,5.5
NOR,Norway,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2015,5.7
NOR,Norway,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2014,5.3
NOR,Norway,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2013,5.2
NOR,Norway,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2012,6.7
NOR,Norway,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2011,6.5
NOR,Norway,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2010,6.4
NOR,Norway,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2009,5.6
NOR,Norway,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2008,6.1
NOR,Norway,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2021,4.2
NOR,Norway,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2020,4.8
NOR,Norway,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,2019,5
