REF_AREA,Reference area,MEASURE,Medical technology,TIME_PERIOD,OBS_VALUE
TUR,Türkiye,MTU,Positron emission tomography (PET) scanners,2015,1.33
TUR,Türkiye,MTU,Positron emission tomography (PET) scanners,2014,1.31
TUR,Türkiye,MTU,Positron emission tomography (PET) scanners,2013,1.12
TUR,Türkiye,MTU,Positron emission tomography (PET) scanners,2012,0.94
TUR,Türkiye,MTU,Positron emission tomography (PET) scanners,2011,0.63
TUR,Türkiye,MTU,Positron emission tomography (PET) scanners,2010,0.55
TUR,Türkiye,MTU,Positron emission tomography (PET) scanners,2009,0.58
TUR,Türkiye,MTU,Mammographs,2022,11.45
TUR,Türkiye,MTU,Mammographs,2021,11.46
TUR,Türkiye,MTU,Mammographs,2020,11.78
TUR,Türkiye,MTU,Mammographs,2019,11.64
TUR,Türkiye,MTU,Mammographs,2018,11.87
TUR,Türkiye,MTU,Mammographs,2017,11.79
TUR,Türkiye,MTU,Mammographs,2016,11.74
TUR,Türkiye,MTU,Mammographs,2015,11.46
TUR,Türkiye,MTU,Mammographs,2014,11.7
TUR,Türkiye,MTU,Mammographs,2013,11.88
TUR,Türkiye,MTU,Mammographs,2012,12.45
TUR,Türkiye,MTU,Mammographs,2011,9.79
TUR,Türkiye,MTU,Mammographs,2010,8.72
TUR,Türkiye,MTU,Mammographs,2009,9.27
TUR,Türkiye,MTU,Computed tomography (CT) scanners,2022,15.66
TUR,Türkiye,MTU,Gamma cameras,2022,3.11
TUR,Türkiye,MTU,Gamma cameras,2021,3.16
TUR,Türkiye,MTU,Gamma cameras,2020,3.27
TUR,Türkiye,MTU,Gamma cameras,2019,3.35
TUR,Türkiye,MTU,Gamma cameras,2018,3.29
TUR,Türkiye,MTU,Gamma cameras,2017,3.32
TUR,Türkiye,MTU,Gamma cameras,2016,3.33
TUR,Türkiye,MTU,Gamma cameras,2015,3.32
TUR,Türkiye,MTU,Gamma cameras,2014,3.37
TUR,Türkiye,MTU,Gamma cameras,2013,3.07
TUR,Türkiye,MTU,Gamma cameras,2012,2.79
TUR,Türkiye,MTU,Gamma cameras,2011,2.32
TUR,Türkiye,MTU,Gamma cameras,2010,2.34
TUR,Türkiye,MTU,Gamma cameras,2009,2.26
TUR,Türkiye,MTU,Magnetic resonance imaging (MRI) units,2022,11.45
TUR,Türkiye,MTU,Magnetic resonance imaging (MRI) units,2021,11.41
TUR,Türkiye,MTU,Magnetic resonance imaging (MRI) units,2020,11.26
TUR,Türkiye,MTU,Magnetic resonance imaging (MRI) units,2019,10.92
TUR,Türkiye,MTU,Magnetic resonance imaging (MRI) units,2018,11.24
TUR,Türkiye,MTU,Magnetic resonance imaging (MRI) units,2017,11.01
TUR,Türkiye,MTU,Magnetic resonance imaging (MRI) units,2016,10.55
TUR,Türkiye,MTU,Magnetic resonance imaging (MRI) units,2015,10.15
TUR,Türkiye,MTU,Magnetic resonance imaging (MRI) units,2014,9.81
TUR,Türkiye,MTU,Magnetic resonance imaging (MRI) units,2013,9.86
TUR,Türkiye,MTU,Magnetic resonance imaging (MRI) units,2012,9.58
TUR,Türkiye,MTU,Magnetic resonance imaging (MRI) units,2011,9.55
TUR,Türkiye,MTU,Magnetic resonance imaging (MRI) units,2010,9.27
TUR,Türkiye,MTU,Magnetic resonance imaging (MRI) units,2009,8.68
TUR,Türkiye,MTU,Magnetic resonance imaging (MRI) units,2008,7.91
TUR,Türkiye,MTU,Magnetic resonance imaging (MRI) units,2007,5.84
TUR,Türkiye,MTU,Magnetic resonance imaging (MRI) units,2006,4.47
TUR,Türkiye,MTU,Magnetic resonance imaging (MRI) units,2005,2.91
TUR,Türkiye,MTU,Magnetic resonance imaging (MRI) units,2004,2.2
TUR,Türkiye,MTU,Magnetic resonance imaging (MRI) units,2003,1.48
TUR,Türkiye,MTU,Magnetic resonance imaging (MRI) units,2002,0.88
TUR,Türkiye,MTU,Radiation therapy equipment,2022,3.04
TUR,Türkiye,MTU,Radiation therapy equipment,2021,2.95
TUR,Türkiye,MTU,Radiation therapy equipment,2020,2.94
TUR,Türkiye,MTU,Radiation therapy equipment,2019,2.85
TUR,Türkiye,MTU,Radiation therapy equipment,2018,2.75
TUR,Türkiye,MTU,Radiation therapy equipment,2017,2.83
TUR,Türkiye,MTU,Radiation therapy equipment,2016,2.71
TUR,Türkiye,MTU,Radiation therapy equipment,2015,2.58
TUR,Türkiye,MTU,Radiation therapy equipment,2014,2.54
GBR,United Kingdom,MTU,Magnetic resonance imaging (MRI) units,2008,5.5
GBR,United Kingdom,MTU,Magnetic resonance imaging (MRI) units,2006,5.62
GBR,United Kingdom,MTU,Radiation therapy equipment,2007,4
GBR,United Kingdom,MTU,Radiation therapy equipment,2006,3.95
GBR,United Kingdom,MTU,Radiation therapy equipment,2005,4.11
GBR,United Kingdom,MTU,Radiation therapy equipment,2004,3.85
GBR,United Kingdom,MTU,Radiation therapy equipment,2003,3.79
GBR,United Kingdom,MTU,Radiation therapy equipment,2002,3.86
GBR,United Kingdom,MTU,Mammographs,2001,6.63
GBR,United Kingdom,MTU,Mammographs,2000,6.15
GBR,United Kingdom,MTU,Mammographs,1999,5.76
GBR,United Kingdom,MTU,Mammographs,1998,5.42
GBR,United Kingdom,MTU,Mammographs,1997,5.18
GBR,United Kingdom,MTU,Mammographs,1996,5.18
GBR,United Kingdom,MTU,Mammographs,1995,4.96
GBR,United Kingdom,MTU,Radiation therapy equipment,2018,8.07
GBR,United Kingdom,MTU,Radiation therapy equipment,2017,8.12
GBR,United Kingdom,MTU,Radiation therapy equipment,2016,9.22
GBR,United Kingdom,MTU,Radiation therapy equipment,2014,5.84
GBR,United Kingdom,MTU,Radiation therapy equipment,2011,5.93
GBR,United Kingdom,MTU,Radiation therapy equipment,2010,6
GBR,United Kingdom,MTU,Radiation therapy equipment,2008,4.82
GBR,United Kingdom,MTU,Magnetic resonance imaging (MRI) units,2005,5.4
GBR,United Kingdom,MTU,Magnetic resonance imaging (MRI) units,2004,5
GBR,United Kingdom,MTU,Magnetic resonance imaging (MRI) units,2003,4.54
GBR,United Kingdom,MTU,Magnetic resonance imaging (MRI) units,2002,4.99
GBR,United Kingdom,MTU,Magnetic resonance imaging (MRI) units,2001,6.21
GBR,United Kingdom,MTU,Magnetic resonance imaging (MRI) units,2000,5.62
GBR,United Kingdom,MTU,Computed tomography (CT) scanners,2014,9.46
GBR,United Kingdom,MTU,Computed tomography (CT) scanners,2013,9.31
GBR,United Kingdom,MTU,Computed tomography (CT) scanners,2012,9.09
GBR,United Kingdom,MTU,Computed tomography (CT) scanners,2011,8.47
GBR,United Kingdom,MTU,Computed tomography (CT) scanners,2010,7.92
GBR,United Kingdom,MTU,Computed tomography (CT) scanners,2008,7.26
GBR,United Kingdom,MTU,Computed tomography (CT) scanners,2006,7.53
GBR,United Kingdom,MTU,Computed tomography (CT) scanners,2005,7.45
GBR,United Kingdom,MTU,Computed tomography (CT) scanners,2004,7.02
GBR,United Kingdom,MTU,Computed tomography (CT) scanners,2003,6.91
GBR,United Kingdom,MTU,Computed tomography (CT) scanners,2002,7.29
GBR,United Kingdom,MTU,Computed tomography (CT) scanners,2001,6.89
GBR,United Kingdom,MTU,Computed tomography (CT) scanners,2000,5.35
GBR,United Kingdom,MTU,Positron emission tomography (PET) scanners,2005,0.5
GBR,United Kingdom,MTU,Positron emission tomography (PET) scanners,2004,0.5
GBR,United Kingdom,MTU,Mammographs,2011,10.02
GBR,United Kingdom,MTU,Mammographs,2010,10.09
GBR,United Kingdom,MTU,Mammographs,2009,8.8
GBR,United Kingdom,MTU,Mammographs,2008,8.82
GBR,United Kingdom,MTU,Mammographs,2007,8.37
GBR,United Kingdom,MTU,Mammographs,2006,8.38
GBR,United Kingdom,MTU,Mammographs,2005,8.41
GBR,United Kingdom,MTU,Mammographs,2004,8.14
GBR,United Kingdom,MTU,Mammographs,2003,7.85
GBR,United Kingdom,MTU,Mammographs,2002,7.28
GBR,United Kingdom,MTU,Gamma cameras,2004,6.34
GBR,United Kingdom,MTU,Gamma cameras,1993,6.32
GBR,United Kingdom,MTU,Gamma cameras,1990,5.52
GBR,United Kingdom,MTU,Magnetic resonance imaging (MRI) units,2014,7.23
GBR,United Kingdom,MTU,Magnetic resonance imaging (MRI) units,2013,7.2
GBR,United Kingdom,MTU,Magnetic resonance imaging (MRI) units,2012,7.16
GBR,United Kingdom,MTU,Magnetic resonance imaging (MRI) units,2011,6.96
USA,United States,MTU,Magnetic resonance imaging (MRI) units,2010,31.52
USA,United States,MTU,Magnetic resonance imaging (MRI) units,2007,25.93
USA,United States,MTU,Positron emission tomography (PET) scanners,2018,5.25
USA,United States,MTU,Positron emission tomography (PET) scanners,2015,5.13
USA,United States,MTU,Positron emission tomography (PET) scanners,2014,5.14
USA,United States,MTU,Positron emission tomography (PET) scanners,2012,5
USA,United States,MTU,Positron emission tomography (PET) scanners,2011,4.65
USA,United States,MTU,Positron emission tomography (PET) scanners,2008,4.23
USA,United States,MTU,Mammographs,2004,46.62
USA,United States,MTU,Mammographs,2003,46.99
USA,United States,MTU,Mammographs,2002,45.8
USA,United States,MTU,Mammographs,2001,46.23
USA,United States,MTU,Mammographs,2000,45.92
USA,United States,MTU,Radiation therapy equipment,2020,11.37
USA,United States,MTU,Radiation therapy equipment,2019,11.73
USA,United States,MTU,Radiation therapy equipment,2018,11.57
USA,United States,MTU,Radiation therapy equipment,2016,11.93
USA,United States,MTU,Radiation therapy equipment,2012,12.47
USA,United States,MTU,Radiation therapy equipment,2011,12.45
USA,United States,MTU,Radiation therapy equipment,2010,11.3
USA,United States,MTU,Positron emission tomography (PET) scanners,2020,5.75
USA,United States,MTU,Positron emission tomography (PET) scanners,2019,5.45
USA,United States,MTU,Magnetic resonance imaging (MRI) units,2006,26.58
USA,United States,MTU,Magnetic resonance imaging (MRI) units,2004,26.67
USA,United States,MTU,Magnetic resonance imaging (MRI) units,2003,19.32
USA,United States,MTU,Magnetic resonance imaging (MRI) units,2001,17.44
USA,United States,MTU,Magnetic resonance imaging (MRI) units,1999,13.19
USA,United States,MTU,Magnetic resonance imaging (MRI) units,1997,11.41
USA,United States,MTU,Magnetic resonance imaging (MRI) units,1995,10.46
USA,United States,MTU,Magnetic resonance imaging (MRI) units,1993,9.66
USA,United States,MTU,Gamma cameras,2019,48.76
USA,United States,MTU,Gamma cameras,2013,46.91
USA,United States,MTU,Gamma cameras,2011,51.03
USA,United States,MTU,Gamma cameras,2008,41.2
USA,United States,MTU,Mammographs,2023,74.3
USA,United States,MTU,Mammographs,2022,72.87
USA,United States,MTU,Mammographs,2021,70.69
USA,United States,MTU,Mammographs,2020,67.14
USA,United States,MTU,Mammographs,2019,63.81
USA,United States,MTU,Mammographs,2018,59.86
USA,United States,MTU,Mammographs,2017,55.55
USA,United States,MTU,Mammographs,2016,51.75
USA,United States,MTU,Mammographs,2015,47.24
USA,United States,MTU,Mammographs,2014,43.33
USA,United States,MTU,Mammographs,2013,41.16
USA,United States,MTU,Mammographs,2012,39.74
USA,United States,MTU,Mammographs,2011,39.47
USA,United States,MTU,Mammographs,2010,40.23
USA,United States,MTU,Mammographs,2009,41.77
USA,United States,MTU,Mammographs,2008,44.08
USA,United States,MTU,Mammographs,2007,44.97
USA,United States,MTU,Mammographs,2006,45.44
USA,United States,MTU,Mammographs,2005,46.1
USA,United States,MTU,Computed tomography (CT) scanners,2021,42.62
USA,United States,MTU,Computed tomography (CT) scanners,2020,42.58
USA,United States,MTU,Computed tomography (CT) scanners,2019,44.92
USA,United States,MTU,Computed tomography (CT) scanners,2018,44.53
USA,United States,MTU,Computed tomography (CT) scanners,2017,42.72
USA,United States,MTU,Computed tomography (CT) scanners,2016,41.86
USA,United States,MTU,Computed tomography (CT) scanners,2015,41
USA,United States,MTU,Computed tomography (CT) scanners,2014,41.04
USA,United States,MTU,Computed tomography (CT) scanners,2013,43.49
USA,United States,MTU,Computed tomography (CT) scanners,2012,43.89
USA,United States,MTU,Computed tomography (CT) scanners,2011,40.89
USA,United States,MTU,Computed tomography (CT) scanners,2007,34.31
USA,United States,MTU,Computed tomography (CT) scanners,2006,34.02
USA,United States,MTU,Computed tomography (CT) scanners,2004,32.29
USA,United States,MTU,Computed tomography (CT) scanners,2003,29.26
USA,United States,MTU,Computed tomography (CT) scanners,2001,28.88
USA,United States,MTU,Computed tomography (CT) scanners,1999,25.09
USA,United States,MTU,Computed tomography (CT) scanners,1997,24.1
USA,United States,MTU,Magnetic resonance imaging (MRI) units,2021,37.98
USA,United States,MTU,Magnetic resonance imaging (MRI) units,2020,34.66
USA,United States,MTU,Magnetic resonance imaging (MRI) units,2019,40.43
USA,United States,MTU,Magnetic resonance imaging (MRI) units,2018,39.22
USA,United States,MTU,Magnetic resonance imaging (MRI) units,2017,37.63
USA,United States,MTU,Magnetic resonance imaging (MRI) units,2016,36.73
USA,United States,MTU,Magnetic resonance imaging (MRI) units,2015,39.02
USA,United States,MTU,Magnetic resonance imaging (MRI) units,2014,38.11
USA,United States,MTU,Magnetic resonance imaging (MRI) units,2013,35.5
BRA,Brazil,MTU,Computed tomography (CT) scanners,2013,17.62
BRA,Brazil,MTU,Computed tomography (CT) scanners,2012,16.44
BRA,Brazil,MTU,Magnetic resonance imaging (MRI) units,2012,7.26
BRA,Brazil,MTU,Magnetic resonance imaging (MRI) units,2011,6.51
BRA,Brazil,MTU,Magnetic resonance imaging (MRI) units,2010,5.78
BRA,Brazil,MTU,Magnetic resonance imaging (MRI) units,2009,5.16
BRA,Brazil,MTU,Magnetic resonance imaging (MRI) units,2008,4.33
BRA,Brazil,MTU,Magnetic resonance imaging (MRI) units,2007,3.55
BRA,Brazil,MTU,Computed tomography (CT) scanners,2011,15.32
BRA,Brazil,MTU,Computed tomography (CT) scanners,2010,15.63
BRA,Brazil,MTU,Computed tomography (CT) scanners,2009,14.47
BRA,Brazil,MTU,Computed tomography (CT) scanners,2008,12.85
BRA,Brazil,MTU,Computed tomography (CT) scanners,2007,11.68
BRA,Brazil,MTU,Magnetic resonance imaging (MRI) units,2021,14.52
BRA,Brazil,MTU,Magnetic resonance imaging (MRI) units,2020,13.75
BRA,Brazil,MTU,Magnetic resonance imaging (MRI) units,2019,13.21
BRA,Brazil,MTU,Magnetic resonance imaging (MRI) units,2018,12.36
BRA,Brazil,MTU,Magnetic resonance imaging (MRI) units,2017,11.55
BRA,Brazil,MTU,Magnetic resonance imaging (MRI) units,2016,10.38
BRA,Brazil,MTU,Magnetic resonance imaging (MRI) units,2015,9.9
BRA,Brazil,MTU,Magnetic resonance imaging (MRI) units,2014,9.15
BRA,Brazil,MTU,Magnetic resonance imaging (MRI) units,2013,8.23
BRA,Brazil,MTU,Computed tomography (CT) scanners,2021,27.99
BRA,Brazil,MTU,Computed tomography (CT) scanners,2020,25.92
BRA,Brazil,MTU,Computed tomography (CT) scanners,2019,24.58
BRA,Brazil,MTU,Computed tomography (CT) scanners,2018,23.09
BRA,Brazil,MTU,Computed tomography (CT) scanners,2017,21.76
BRA,Brazil,MTU,Computed tomography (CT) scanners,2016,20.31
BRA,Brazil,MTU,Computed tomography (CT) scanners,2015,19.64
BGR,Bulgaria,MTU,Mammographs,2021,32.13
BGR,Bulgaria,MTU,Mammographs,2020,30.86
BGR,Bulgaria,MTU,Positron emission tomography (PET) scanners,2016,0.84
BGR,Bulgaria,MTU,Positron emission tomography (PET) scanners,2015,0.42
BGR,Bulgaria,MTU,Positron emission tomography (PET) scanners,2014,0.28
BGR,Bulgaria,MTU,Positron emission tomography (PET) scanners,2013,0.41
BGR,Bulgaria,MTU,Positron emission tomography (PET) scanners,2012,0.27
BGR,Bulgaria,MTU,Positron emission tomography (PET) scanners,2011,0.27
BGR,Bulgaria,MTU,Gamma cameras,2013,2.75
BGR,Bulgaria,MTU,Gamma cameras,2012,2.74
BGR,Bulgaria,MTU,Gamma cameras,2011,2.59
BGR,Bulgaria,MTU,Gamma cameras,2010,2.7
BGR,Bulgaria,MTU,Gamma cameras,2008,3.34
BGR,Bulgaria,MTU,Gamma cameras,2007,3.31
BGR,Bulgaria,MTU,Gamma cameras,2006,3.55
BGR,Bulgaria,MTU,Gamma cameras,2005,3.66
BGR,Bulgaria,MTU,Positron emission tomography (PET) scanners,2022,1.35
BGR,Bulgaria,MTU,Positron emission tomography (PET) scanners,2021,1.16
BGR,Bulgaria,MTU,Positron emission tomography (PET) scanners,2020,1.15
BGR,Bulgaria,MTU,Positron emission tomography (PET) scanners,2019,1.15
BGR,Bulgaria,MTU,Positron emission tomography (PET) scanners,2018,1.14
BGR,Bulgaria,MTU,Positron emission tomography (PET) scanners,2017,0.99
BGR,Bulgaria,MTU,Mammographs,2019,30.39
BGR,Bulgaria,MTU,Mammographs,2018,30.89
BGR,Bulgaria,MTU,Mammographs,2017,30.95
BGR,Bulgaria,MTU,Mammographs,2016,30.44
BGR,Bulgaria,MTU,Mammographs,2015,29.67
BGR,Bulgaria,MTU,Mammographs,2014,28.24
BGR,Bulgaria,MTU,Mammographs,2013,27.12
BGR,Bulgaria,MTU,Mammographs,2012,26.83
BGR,Bulgaria,MTU,Mammographs,2011,20.55
BGR,Bulgaria,MTU,Radiation therapy equipment,2022,10.84
BGR,Bulgaria,MTU,Radiation therapy equipment,2021,10.9
BGR,Bulgaria,MTU,Radiation therapy equipment,2020,9.95
BGR,Bulgaria,MTU,Radiation therapy equipment,2019,9.89
BGR,Bulgaria,MTU,Radiation therapy equipment,2018,9.68
BGR,Bulgaria,MTU,Radiation therapy equipment,2017,9.47
BGR,Bulgaria,MTU,Radiation therapy equipment,2016,8.84
BGR,Bulgaria,MTU,Radiation therapy equipment,2015,8.36
BGR,Bulgaria,MTU,Radiation therapy equipment,2014,7.2
BGR,Bulgaria,MTU,Radiation therapy equipment,2013,5.09
BGR,Bulgaria,MTU,Radiation therapy equipment,2012,4.93
BGR,Bulgaria,MTU,Radiation therapy equipment,2011,5.85
BGR,Bulgaria,MTU,Gamma cameras,2022,3.46
BGR,Bulgaria,MTU,Gamma cameras,2021,3.05
BGR,Bulgaria,MTU,Gamma cameras,2020,3.17
BGR,Bulgaria,MTU,Gamma cameras,2019,2.87
BGR,Bulgaria,MTU,Gamma cameras,2018,3.13
BGR,Bulgaria,MTU,Gamma cameras,2017,2.83
BGR,Bulgaria,MTU,Gamma cameras,2016,3.23
BGR,Bulgaria,MTU,Gamma cameras,2015,3.34
BGR,Bulgaria,MTU,Gamma cameras,2014,3.74
BGR,Bulgaria,MTU,Computed tomography (CT) scanners,2022,47.42
BGR,Bulgaria,MTU,Computed tomography (CT) scanners,2021,40.27
BGR,Bulgaria,MTU,Computed tomography (CT) scanners,2020,40.52
BGR,Bulgaria,MTU,Computed tomography (CT) scanners,2019,39.42
BGR,Bulgaria,MTU,Computed tomography (CT) scanners,2018,38.86
BGR,Bulgaria,MTU,Computed tomography (CT) scanners,2017,35.75
BGR,Bulgaria,MTU,Computed tomography (CT) scanners,2016,34.65
BGR,Bulgaria,MTU,Computed tomography (CT) scanners,2015,33.57
BGR,Bulgaria,MTU,Computed tomography (CT) scanners,2014,34.19
BGR,Bulgaria,MTU,Computed tomography (CT) scanners,2013,34.27
BGR,Bulgaria,MTU,Computed tomography (CT) scanners,2012,32.17
BGR,Bulgaria,MTU,Computed tomography (CT) scanners,2011,29.26
BGR,Bulgaria,MTU,Computed tomography (CT) scanners,2010,30.29
BGR,Bulgaria,MTU,Computed tomography (CT) scanners,2009,27.27
BGR,Bulgaria,MTU,Computed tomography (CT) scanners,2008,22.82
BGR,Bulgaria,MTU,Computed tomography (CT) scanners,2007,19.35
BGR,Bulgaria,MTU,Computed tomography (CT) scanners,2006,17.63
BGR,Bulgaria,MTU,Computed tomography (CT) scanners,2005,15.8
BGR,Bulgaria,MTU,Magnetic resonance imaging (MRI) units,2022,11.89
BGR,Bulgaria,MTU,Magnetic resonance imaging (MRI) units,2021,11.49
BGR,Bulgaria,MTU,Magnetic resonance imaging (MRI) units,2020,11.54
BGR,Bulgaria,MTU,Magnetic resonance imaging (MRI) units,2019,11.32
BGR,Bulgaria,MTU,Magnetic resonance imaging (MRI) units,2018,10.39
BGR,Bulgaria,MTU,Magnetic resonance imaging (MRI) units,2017,9.89
BGR,Bulgaria,MTU,Magnetic resonance imaging (MRI) units,2016,7.86
BGR,Bulgaria,MTU,Magnetic resonance imaging (MRI) units,2015,7.11
BGR,Bulgaria,MTU,Magnetic resonance imaging (MRI) units,2014,7.06
BGR,Bulgaria,MTU,Magnetic resonance imaging (MRI) units,2013,7.3
BGR,Bulgaria,MTU,Magnetic resonance imaging (MRI) units,2012,7.39
BGR,Bulgaria,MTU,Magnetic resonance imaging (MRI) units,2011,6.26
BGR,Bulgaria,MTU,Magnetic resonance imaging (MRI) units,2010,4.19
BGR,Bulgaria,MTU,Magnetic resonance imaging (MRI) units,2009,4.03
BGR,Bulgaria,MTU,Magnetic resonance imaging (MRI) units,2008,3.2
BGR,Bulgaria,MTU,Magnetic resonance imaging (MRI) units,2007,3.18
BGR,Bulgaria,MTU,Magnetic resonance imaging (MRI) units,2006,3.16
BGR,Bulgaria,MTU,Magnetic resonance imaging (MRI) units,2005,2.74
HRV,Croatia,MTU,Gamma cameras,2022,7.27
HRV,Croatia,MTU,Gamma cameras,2021,6.44
HRV,Croatia,MTU,Mammographs,2015,31.87
HRV,Croatia,MTU,Mammographs,2014,28.79
HRV,Croatia,MTU,Mammographs,2013,29.84
HRV,Croatia,MTU,Mammographs,2012,29.76
HRV,Croatia,MTU,Mammographs,2010,34.46
HRV,Croatia,MTU,Mammographs,2008,28.77
HRV,Croatia,MTU,Computed tomography (CT) scanners,2016,17.73
HRV,Croatia,MTU,Computed tomography (CT) scanners,2015,15.22
HRV,Croatia,MTU,Computed tomography (CT) scanners,2014,15.1
HRV,Croatia,MTU,Computed tomography (CT) scanners,2013,16.21
HRV,Croatia,MTU,Computed tomography (CT) scanners,2012,15.7
HRV,Croatia,MTU,Computed tomography (CT) scanners,2010,16.3
HRV,Croatia,MTU,Computed tomography (CT) scanners,2008,14.85
HRV,Croatia,MTU,Mammographs,2022,31.4
HRV,Croatia,MTU,Mammographs,2021,33.51
HRV,Croatia,MTU,Mammographs,2020,33.84
HRV,Croatia,MTU,Mammographs,2019,34.19
HRV,Croatia,MTU,Mammographs,2018,34.25
HRV,Croatia,MTU,Mammographs,2017,34.18
HRV,Croatia,MTU,Mammographs,2016,31.86
HRV,Croatia,MTU,Gamma cameras,2020,6.18
HRV,Croatia,MTU,Gamma cameras,2019,6.64
HRV,Croatia,MTU,Gamma cameras,2018,6.36
HRV,Croatia,MTU,Gamma cameras,2017,7.03
HRV,Croatia,MTU,Gamma cameras,2016,7.91
